sequenceId,entityId,ParameterKey,ParameterValue
1_20A;2_20A;3_20A;4_20A;5_20A,100,name,ShunziW
1_20A;2_20A;3_20A;4_20A;5_20A,100,webpawed,
1_20A;2_20A;3_20A;4_20A;5_20A,100,webpafri,0.0099
1_20A;2_20A;3_20A;4_20A;5_20A,100,Sex,Female
1_20A;2_20A;3_20A;4_20A;5_20A,100,Nationality,China
1_20A;2_20A;3_20A;4_20A;5_20A,100,leader.1,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,100,leader.2,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,100,leader.3,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,100,leader.4,leader
1_20A;2_20A;3_20A;4_20A;5_20A,100,leader.5,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,106,name,ThamiraJ
1_20B;2_20B;3_20B;4_20B;5_20B,106,webpawed,
1_20B;2_20B;3_20B;4_20B;5_20B,106,webpafri,0.01
1_20B;2_20B;3_20B;4_20B;5_20B,106,Sex,Female
1_20B;2_20B;3_20B;4_20B;5_20B,106,Nationality,Norway
1_20B;2_20B;3_20B;4_20B;5_20B,106,leader.1,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,106,leader.2,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,106,leader.3,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,106,leader.4,leader
1_20B;2_20B;3_20B;4_20B;5_20B,106,leader.5,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,104,name,JaffarS
1_20B;2_20B;3_20B;4_20B;5_20B,104,webpawed,
1_20B;2_20B;3_20B;4_20B;5_20B,104,webpafri,0.01
1_20B;2_20B;3_20B;4_20B;5_20B,104,Sex,Male
1_20B;2_20B;3_20B;4_20B;5_20B,104,Nationality,United Kingdom
1_20B;2_20B;3_20B;4_20B;5_20B,104,leader.1,leader
1_20B;2_20B;3_20B;4_20B;5_20B,104,leader.2,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,104,leader.3,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,104,leader.4,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,104,leader.5,not leader
1_20B;2_20B;4_20B;5_20B,103,name,EthanR
1_20B;2_20B;4_20B;5_20B,103,webpawed,
1_20B;2_20B;4_20B;5_20B,103,webpafri,0.01
1_20B;2_20B;4_20B;5_20B,103,Sex,Male
1_20B;2_20B;4_20B;5_20B,103,Nationality,United Kingdom
1_20B;2_20B;4_20B;5_20B,103,leader.1,not leader
1_20B;2_20B;4_20B;5_20B,103,leader.2,not leader
1_20B;2_20B;4_20B;5_20B,103,leader.3,not leader
1_20B;2_20B;4_20B;5_20B,103,leader.4,not leader
1_20B;2_20B;4_20B;5_20B,103,leader.5,leader
1_20B;2_20B;3_20B;4_20B;5_20B,102,name,CharlieD
1_20B;2_20B;3_20B;4_20B;5_20B,102,webpawed,
1_20B;2_20B;3_20B;4_20B;5_20B,102,webpafri,0.01
1_20B;2_20B;3_20B;4_20B;5_20B,102,Sex,Male
1_20B;2_20B;3_20B;4_20B;5_20B,102,Nationality,United Kingdom
1_20B;2_20B;3_20B;4_20B;5_20B,102,leader.1,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,102,leader.2,leader
1_20B;2_20B;3_20B;4_20B;5_20B,102,leader.3,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,102,leader.4,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,102,leader.5,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,107,name,WilliamB
1_20B;2_20B;3_20B;4_20B;5_20B,107,webpawed,
1_20B;2_20B;3_20B;4_20B;5_20B,107,webpafri,0.01
1_20B;2_20B;3_20B;4_20B;5_20B,107,Sex,Male
1_20B;2_20B;3_20B;4_20B;5_20B,107,Nationality,United Kingdom
1_20B;2_20B;3_20B;4_20B;5_20B,107,leader.1,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,107,leader.2,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,107,leader.3,leader
1_20B;2_20B;3_20B;4_20B;5_20B,107,leader.4,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,107,leader.5,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,105,name,Ka_WaiL
1_20B;2_20B;3_20B;4_20B;5_20B,105,webpawed,
1_20B;2_20B;3_20B;4_20B;5_20B,105,webpafri,0.01
1_20B;2_20B;3_20B;4_20B;5_20B,105,Sex,Male
1_20B;2_20B;3_20B;4_20B;5_20B,105,Nationality,Hong Kong
1_20B;2_20B;3_20B;4_20B;5_20B,105,leader.1,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,105,leader.2,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,105,leader.3,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,105,leader.4,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,105,leader.5,leader
1_20D;2_20D;3_20D;4_20D;5_20D,109,name,BradleyB
1_20D;2_20D;3_20D;4_20D;5_20D,109,webpawed,
1_20D;2_20D;3_20D;4_20D;5_20D,109,webpafri,0.0103
1_20D;2_20D;3_20D;4_20D;5_20D,109,Sex,Male
1_20D;2_20D;3_20D;4_20D;5_20D,109,Nationality,United Kingdom
1_20D;2_20D;3_20D;4_20D;5_20D,109,leader.1,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,109,leader.2,leader
1_20D;2_20D;3_20D;4_20D;5_20D,109,leader.3,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,109,leader.4,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,109,leader.5,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,111,name,FavourO
1_20D;2_20D;3_20D;4_20D;5_20D,111,webpawed,
1_20D;2_20D;3_20D;4_20D;5_20D,111,webpafri,0.0105
1_20D;2_20D;3_20D;4_20D;5_20D,111,Sex,Female
1_20D;2_20D;3_20D;4_20D;5_20D,111,Nationality,United Kingdom
1_20D;2_20D;3_20D;4_20D;5_20D,111,leader.1,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,111,leader.2,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,111,leader.3,leader
1_20D;2_20D;3_20D;4_20D;5_20D,111,leader.4,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,111,leader.5,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,110,name,ElakkeyaJ
1_20D;2_20D;3_20D;4_20D;5_20D,110,webpawed,
1_20D;2_20D;3_20D;4_20D;5_20D,110,webpafri,0.0103
1_20D;2_20D;3_20D;4_20D;5_20D,110,Sex,Female
1_20D;2_20D;3_20D;4_20D;5_20D,110,Nationality,United Kingdom
1_20D;2_20D;3_20D;4_20D;5_20D,110,leader.1,leader
1_20D;2_20D;3_20D;4_20D;5_20D,110,leader.2,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,110,leader.3,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,110,leader.4,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,110,leader.5,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,112,name,MateL
1_20D;2_20D;3_20D;4_20D;5_20D,112,webpawed,
1_20D;2_20D;3_20D;4_20D;5_20D,112,webpafri,0.0106
1_20D;2_20D;3_20D;4_20D;5_20D,112,Sex,Male
1_20D;2_20D;3_20D;4_20D;5_20D,112,Nationality,Hungary
1_20D;2_20D;3_20D;4_20D;5_20D,112,leader.1,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,112,leader.2,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,112,leader.3,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,112,leader.4,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,112,leader.5,leader
1_20D;2_20D;3_20D;4_20D;5_20D,113,name,WentianF
1_20D;2_20D;3_20D;4_20D;5_20D,113,webpawed,
1_20D;2_20D;3_20D;4_20D;5_20D,113,webpafri,0.0091
1_20D;2_20D;3_20D;4_20D;5_20D,113,Sex,Male
1_20D;2_20D;3_20D;4_20D;5_20D,113,Nationality,China
1_20D;2_20D;3_20D;4_20D;5_20D,113,leader.1,
1_20D;2_20D;3_20D;4_20D;5_20D,113,leader.2,
1_20D;2_20D;3_20D;4_20D;5_20D,113,leader.3,
1_20D;2_20D;3_20D;4_20D;5_20D,113,leader.4,
1_20D;2_20D;3_20D;4_20D;5_20D,113,leader.5,
1_20D;2_20D;3_20D;4_20D;5_20D,108,name,AbdelrahmanE
1_20D;2_20D;3_20D;4_20D;5_20D,108,webpawed,
1_20D;2_20D;3_20D;4_20D;5_20D,108,webpafri,0.0092
1_20D;2_20D;3_20D;4_20D;5_20D,108,Sex,Male
1_20D;2_20D;3_20D;4_20D;5_20D,108,Nationality,Egypt
1_20D;2_20D;3_20D;4_20D;5_20D,108,leader.1,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,108,leader.2,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,108,leader.3,not leader
1_20D;2_20D;3_20D;4_20D;5_20D,108,leader.4,leader
1_20D;2_20D;3_20D;4_20D;5_20D,108,leader.5,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,118,name,TomT
1_20E;2_20E;3_20E;4_20E;5_20E,118,webpawed,
1_20E;2_20E;3_20E;4_20E;5_20E,118,webpafri,0.01
1_20E;2_20E;3_20E;4_20E;5_20E,118,Sex,Male
1_20E;2_20E;3_20E;4_20E;5_20E,118,Nationality,United Kingdom
1_20E;2_20E;3_20E;4_20E;5_20E,118,leader.1,
1_20E;2_20E;3_20E;4_20E;5_20E,118,leader.2,
1_20E;2_20E;3_20E;4_20E;5_20E,118,leader.3,
1_20E;2_20E;3_20E;4_20E;5_20E,118,leader.4,
1_20E;2_20E;3_20E;4_20E;5_20E,118,leader.5,
1_20E;2_20E;3_20E;4_20E;5_20E,116,name,IsaacL
1_20E;2_20E;3_20E;4_20E;5_20E,116,webpawed,
1_20E;2_20E;3_20E;4_20E;5_20E,116,webpafri,0.0103
1_20E;2_20E;3_20E;4_20E;5_20E,116,Sex,Male
1_20E;2_20E;3_20E;4_20E;5_20E,116,Nationality,United Kingdom
1_20E;2_20E;3_20E;4_20E;5_20E,116,leader.1,leader
1_20E;2_20E;3_20E;4_20E;5_20E,116,leader.2,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,116,leader.3,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,116,leader.4,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,116,leader.5,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,115,name,IfeoluwaA
1_20E;2_20E;3_20E;4_20E;5_20E,115,webpawed,
1_20E;2_20E;3_20E;4_20E;5_20E,115,webpafri,0.0097
1_20E;2_20E;3_20E;4_20E;5_20E,115,Sex,Male
1_20E;2_20E;3_20E;4_20E;5_20E,115,Nationality,Nigeria
1_20E;2_20E;3_20E;4_20E;5_20E,115,leader.1,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,115,leader.2,leader
1_20E;2_20E;3_20E;4_20E;5_20E,115,leader.3,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,115,leader.4,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,115,leader.5,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,117,name,StefanK
1_20E;2_20E;3_20E;4_20E;5_20E,117,webpawed,
1_20E;2_20E;3_20E;4_20E;5_20E,117,webpafri,0.01
1_20E;2_20E;3_20E;4_20E;5_20E,117,Sex,Male
1_20E;2_20E;3_20E;4_20E;5_20E,117,Nationality,Bulgaria
1_20E;2_20E;3_20E;4_20E;5_20E,117,leader.1,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,117,leader.2,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,117,leader.3,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,117,leader.4,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,117,leader.5,leader
1_20E;2_20E;3_20E;4_20E;5_20E,114,name,FernandoA
1_20E;2_20E;3_20E;4_20E;5_20E,114,webpawed,
1_20E;2_20E;3_20E;4_20E;5_20E,114,webpafri,0.0103
1_20E;2_20E;3_20E;4_20E;5_20E,114,Sex,Male
1_20E;2_20E;3_20E;4_20E;5_20E,114,Nationality,Spain
1_20E;2_20E;3_20E;4_20E;5_20E,114,leader.1,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,114,leader.2,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,114,leader.3,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,114,leader.4,leader
1_20E;2_20E;3_20E;4_20E;5_20E,114,leader.5,not leader
1_20E;2_20E;3_20E;5_20E,119,name,YupengC
1_20E;2_20E;3_20E;5_20E,119,webpawed,
1_20E;2_20E;3_20E;5_20E,119,webpafri,0.0097
1_20E;2_20E;3_20E;5_20E,119,Sex,Male
1_20E;2_20E;3_20E;5_20E,119,Nationality,China
1_20E;2_20E;3_20E;5_20E,119,leader.1,not leader
1_20E;2_20E;3_20E;5_20E,119,leader.2,not leader
1_20E;2_20E;3_20E;5_20E,119,leader.3,leader
1_20E;2_20E;3_20E;5_20E,119,leader.4,not leader
1_20E;2_20E;3_20E;5_20E,119,leader.5,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,120,name,AndriusA
1_20F;2_20F;3_20F;4_20F;5_20F,120,webpawed,
1_20F;2_20F;3_20F;4_20F;5_20F,120,webpafri,0.0114
1_20F;2_20F;3_20F;4_20F;5_20F,120,Sex,Male
1_20F;2_20F;3_20F;4_20F;5_20F,120,Nationality,Lithuania
1_20F;2_20F;3_20F;4_20F;5_20F,120,leader.1,
1_20F;2_20F;3_20F;4_20F;5_20F,120,leader.2,
1_20F;2_20F;3_20F;4_20F;5_20F,120,leader.3,
1_20F;2_20F;3_20F;4_20F;5_20F,120,leader.4,
1_20F;2_20F;3_20F;4_20F;5_20F,120,leader.5,
1_20F;2_20F;3_20F;4_20F;5_20F,124,name,OliverJ
1_20F;2_20F;3_20F;4_20F;5_20F,124,webpawed,
1_20F;2_20F;3_20F;4_20F;5_20F,124,webpafri,0.012
1_20F;2_20F;3_20F;4_20F;5_20F,124,Sex,Male
1_20F;2_20F;3_20F;4_20F;5_20F,124,Nationality,United Kingdom
1_20F;2_20F;3_20F;4_20F;5_20F,124,leader.1,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,124,leader.2,leader
1_20F;2_20F;3_20F;4_20F;5_20F,124,leader.3,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,124,leader.4,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,124,leader.5,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,125,name,RasmusK
1_20F;2_20F;3_20F;4_20F;5_20F,125,webpawed,
1_20F;2_20F;3_20F;4_20F;5_20F,125,webpafri,0.0115
1_20F;2_20F;3_20F;4_20F;5_20F,125,Sex,Male
1_20F;2_20F;3_20F;4_20F;5_20F,125,Nationality,Estonia
1_20F;2_20F;3_20F;4_20F;5_20F,125,leader.1,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,125,leader.2,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,125,leader.3,leader
1_20F;2_20F;3_20F;4_20F;5_20F,125,leader.4,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,125,leader.5,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,123,name,JosephF
1_20F;2_20F;3_20F;4_20F;5_20F,123,webpawed,
1_20F;2_20F;3_20F;4_20F;5_20F,123,webpafri,0.0087
1_20F;2_20F;3_20F;4_20F;5_20F,123,Sex,Male
1_20F;2_20F;3_20F;4_20F;5_20F,123,Nationality,United Kingdom
1_20F;2_20F;3_20F;4_20F;5_20F,123,leader.1,leader
1_20F;2_20F;3_20F;4_20F;5_20F,123,leader.2,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,123,leader.3,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,123,leader.4,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,123,leader.5,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,121,name,HazemA
1_20F;2_20F;3_20F;4_20F;5_20F,121,webpawed,
1_20F;2_20F;3_20F;4_20F;5_20F,121,webpafri,0.0103
1_20F;2_20F;3_20F;4_20F;5_20F,121,Sex,Male
1_20F;2_20F;3_20F;4_20F;5_20F,121,Nationality,Egypt
1_20F;2_20F;3_20F;4_20F;5_20F,121,leader.1,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,121,leader.2,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,121,leader.3,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,121,leader.4,leader
1_20F;2_20F;3_20F;4_20F;5_20F,121,leader.5,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,122,name,HaoyiL
1_20F;2_20F;3_20F;4_20F;5_20F,122,webpawed,
1_20F;2_20F;3_20F;4_20F;5_20F,122,webpafri,0.0061
1_20F;2_20F;3_20F;4_20F;5_20F,122,Sex,Male
1_20F;2_20F;3_20F;4_20F;5_20F,122,Nationality,China
1_20F;2_20F;3_20F;4_20F;5_20F,122,leader.1,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,122,leader.2,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,122,leader.3,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,122,leader.4,not leader
1_20F;2_20F;3_20F;4_20F;5_20F,122,leader.5,leader
1_21A;2_21A;3_21A;4_21A;5_21A,131,name,TolaN
1_21A;2_21A;3_21A;4_21A;5_21A,131,webpawed,
1_21A;2_21A;3_21A;4_21A;5_21A,131,webpafri,0.012
1_21A;2_21A;3_21A;4_21A;5_21A,131,Sex,Male
1_21A;2_21A;3_21A;4_21A;5_21A,131,Nationality,United Kingdom
1_21A;2_21A;3_21A;4_21A;5_21A,131,leader.1,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,131,leader.2,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,131,leader.3,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,131,leader.4,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,131,leader.5,leader
1_21A;2_21A;3_21A;4_21A;5_21A,127,name,HardipD
1_21A;2_21A;3_21A;4_21A;5_21A,127,webpawed,
1_21A;2_21A;3_21A;4_21A;5_21A,127,webpafri,0.012
1_21A;2_21A;3_21A;4_21A;5_21A,127,Sex,Male
1_21A;2_21A;3_21A;4_21A;5_21A,127,Nationality,United Kingdom
1_21A;2_21A;3_21A;4_21A;5_21A,127,leader.1,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,127,leader.2,leader
1_21A;2_21A;3_21A;4_21A;5_21A,127,leader.3,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,127,leader.4,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,127,leader.5,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,129,name,PhilipO
1_21A;2_21A;3_21A;4_21A;5_21A,129,webpawed,
1_21A;2_21A;3_21A;4_21A;5_21A,129,webpafri,0.012
1_21A;2_21A;3_21A;4_21A;5_21A,129,Sex,Male
1_21A;2_21A;3_21A;4_21A;5_21A,129,Nationality,United Kingdom
1_21A;2_21A;3_21A;4_21A;5_21A,129,leader.1,leader
1_21A;2_21A;3_21A;4_21A;5_21A,129,leader.2,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,129,leader.3,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,129,leader.4,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,129,leader.5,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,128,name,MenghuiZ
1_21A;2_21A;3_21A;4_21A;5_21A,128,webpawed,
1_21A;2_21A;3_21A;4_21A;5_21A,128,webpafri,0.012
1_21A;2_21A;3_21A;4_21A;5_21A,128,Sex,Male
1_21A;2_21A;3_21A;4_21A;5_21A,128,Nationality,China
1_21A;2_21A;3_21A;4_21A;5_21A,128,leader.1,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,128,leader.2,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,128,leader.3,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,128,leader.4,leader
1_21A;2_21A;3_21A;4_21A;5_21A,128,leader.5,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,130,name,ThomasO
1_21A;2_21A;3_21A;4_21A;5_21A,130,webpawed,
1_21A;2_21A;3_21A;4_21A;5_21A,130,webpafri,0.012
1_21A;2_21A;3_21A;4_21A;5_21A,130,Sex,Male
1_21A;2_21A;3_21A;4_21A;5_21A,130,Nationality,United Kingdom
1_21A;2_21A;3_21A;4_21A;5_21A,130,leader.1,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,130,leader.2,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,130,leader.3,leader
1_21A;2_21A;3_21A;4_21A;5_21A,130,leader.4,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,130,leader.5,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,137,name,ZaraT
1_21B;2_21B;3_21B;4_21B;5_21B,137,webpawed,
1_21B;2_21B;3_21B;4_21B;5_21B,137,webpafri,0.0103
1_21B;2_21B;3_21B;4_21B;5_21B,137,Sex,Female
1_21B;2_21B;3_21B;4_21B;5_21B,137,Nationality,United Kingdom
1_21B;2_21B;3_21B;4_21B;5_21B,137,leader.1,leader
1_21B;2_21B;3_21B;4_21B;5_21B,137,leader.2,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,137,leader.3,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,137,leader.4,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,137,leader.5,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,136,name,VincentC
1_21B;2_21B;3_21B;4_21B;5_21B,136,webpawed,
1_21B;2_21B;3_21B;4_21B;5_21B,136,webpafri,0.0103
1_21B;2_21B;3_21B;4_21B;5_21B,136,Sex,Male
1_21B;2_21B;3_21B;4_21B;5_21B,136,Nationality,Netherlands
1_21B;2_21B;3_21B;4_21B;5_21B,136,leader.1,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,136,leader.2,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,136,leader.3,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,136,leader.4,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,136,leader.5,leader
1_21B;2_21B;3_21B;4_21B;5_21B,135,name,SubodhK
1_21B;2_21B;3_21B;4_21B;5_21B,135,webpawed,
1_21B;2_21B;3_21B;4_21B;5_21B,135,webpafri,0.0102
1_21B;2_21B;3_21B;4_21B;5_21B,135,Sex,Male
1_21B;2_21B;3_21B;4_21B;5_21B,135,Nationality,United Kingdom
1_21B;2_21B;3_21B;4_21B;5_21B,135,leader.1,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,135,leader.2,leader
1_21B;2_21B;3_21B;4_21B;5_21B,135,leader.3,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,135,leader.4,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,135,leader.5,not leader
1_21B;2_21B;3_21B;4_21B,134,name,RizwanM
1_21B;2_21B;3_21B;4_21B,134,webpawed,
1_21B;2_21B;3_21B;4_21B,134,webpafri,0.0088
1_21B;2_21B;3_21B;4_21B,134,Sex,Male
1_21B;2_21B;3_21B;4_21B,134,Nationality,United Kingdom
1_21B;2_21B;3_21B;4_21B,134,leader.1,not leader
1_21B;2_21B;3_21B;4_21B,134,leader.2,not leader
1_21B;2_21B;3_21B;4_21B,134,leader.3,leader
1_21B;2_21B;3_21B;4_21B,134,leader.4,not leader
1_21B;2_21B;3_21B;4_21B,134,leader.5,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,133,name,Ho_CheongN
1_21B;2_21B;3_21B;4_21B;5_21B,133,webpawed,
1_21B;2_21B;3_21B;4_21B;5_21B,133,webpafri,0.0102
1_21B;2_21B;3_21B;4_21B;5_21B,133,Sex,Male
1_21B;2_21B;3_21B;4_21B;5_21B,133,Nationality,Hong Kong
1_21B;2_21B;3_21B;4_21B;5_21B,133,leader.1,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,133,leader.2,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,133,leader.3,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,133,leader.4,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,133,leader.5,leader
1_21B;2_21B;3_21B;4_21B;5_21B,132,name,Dasun_CharukaR
1_21B;2_21B;3_21B;4_21B;5_21B,132,webpawed,
1_21B;2_21B;3_21B;4_21B;5_21B,132,webpafri,0.0102
1_21B;2_21B;3_21B;4_21B;5_21B,132,Sex,Male
1_21B;2_21B;3_21B;4_21B;5_21B,132,Nationality,Sri Lanka
1_21B;2_21B;3_21B;4_21B;5_21B,132,leader.1,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,132,leader.2,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,132,leader.3,not leader
1_21B;2_21B;3_21B;4_21B;5_21B,132,leader.4,leader
1_21B;2_21B;3_21B;4_21B;5_21B,132,leader.5,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,141,name,Diana-KarinaB
1_21C;2_21C;3_21C;4_21C;5_21C,141,webpawed,
1_21C;2_21C;3_21C;4_21C;5_21C,141,webpafri,0.011
1_21C;2_21C;3_21C;4_21C;5_21C,141,Sex,Female
1_21C;2_21C;3_21C;4_21C;5_21C,141,Nationality,Romania
1_21C;2_21C;3_21C;4_21C;5_21C,141,leader.1,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,141,leader.2,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,141,leader.3,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,141,leader.4,leader
1_21C;2_21C;3_21C;4_21C;5_21C,141,leader.5,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,139,name,AugustinR
1_21C;2_21C;3_21C;4_21C;5_21C,139,webpawed,
1_21C;2_21C;3_21C;4_21C;5_21C,139,webpafri,0.0084
1_21C;2_21C;3_21C;4_21C;5_21C,139,Sex,Male
1_21C;2_21C;3_21C;4_21C;5_21C,139,Nationality,France
1_21C;2_21C;3_21C;4_21C;5_21C,139,leader.1,leader
1_21C;2_21C;3_21C;4_21C;5_21C,139,leader.2,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,139,leader.3,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,139,leader.4,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,139,leader.5,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,138,name,AliE
1_21C;2_21C;3_21C;4_21C;5_21C,138,webpawed,
1_21C;2_21C;3_21C;4_21C;5_21C,138,webpafri,0.0106
1_21C;2_21C;3_21C;4_21C;5_21C,138,Sex,Male
1_21C;2_21C;3_21C;4_21C;5_21C,138,Nationality,Egypt
1_21C;2_21C;3_21C;4_21C;5_21C,138,leader.1,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,138,leader.2,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,138,leader.3,leader
1_21C;2_21C;3_21C;4_21C;5_21C,138,leader.4,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,138,leader.5,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,143,name,YuandaZ
1_21C;2_21C;3_21C;4_21C;5_21C,143,webpawed,
1_21C;2_21C;3_21C;4_21C;5_21C,143,webpafri,0.01
1_21C;2_21C;3_21C;4_21C;5_21C,143,Sex,Male
1_21C;2_21C;3_21C;4_21C;5_21C,143,Nationality,China
1_21C;2_21C;3_21C;4_21C;5_21C,143,leader.1,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,143,leader.2,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,143,leader.3,not leader
