sequenceId,entityId,ParameterKey,ParameterValue
1_13B;2_13B;3_13B;4_13B;5_13B;6_13B,6,Sex,F
1_13B;2_13B;3_13B;4_13B;5_13B;6_13B,6,Nationality,Pakistan
1_13C;2_13C;4_13C;5_13C;6_13C,14,name,Omar
1_13C;2_13C;4_13C;5_13C;6_13C,14,webpa,0.93999
1_13C;2_13C;4_13C;5_13C;6_13C,14,Sex,M
1_13C;2_13C;4_13C;5_13C;6_13C,14,Nationality,Egypt
1_13C;2_13C;4_13C;5_13C;6_13C,13,name,Callum
1_13C;2_13C;4_13C;5_13C;6_13C,13,webpa,1.06
1_13C;2_13C;4_13C;5_13C;6_13C,13,Sex,M
1_13C;2_13C;4_13C;5_13C;6_13C,13,Nationality,United Kingdom
1_13C;2_13C;4_13C;5_13C;6_13C,16,name,SamuelM
1_13C;2_13C;4_13C;5_13C;6_13C,16,webpa,1.0
1_13C;2_13C;4_13C;5_13C;6_13C,16,Sex,M
1_13C;2_13C;4_13C;5_13C;6_13C,16,Nationality,United Kingdom
1_13C;2_13C;4_13C;5_13C;6_13C,12,name,Alastair
1_13C;2_13C;4_13C;5_13C;6_13C,12,webpa,1.0
1_13C;2_13C;4_13C;5_13C;6_13C,12,Sex,M
1_13C;2_13C;4_13C;5_13C;6_13C,12,Nationality,United Kingdom
1_13C;2_13C;4_13C;5_13C;6_13C,15,name,SamuelA
1_13C;2_13C;4_13C;5_13C;6_13C,15,webpa,1.0
1_13C;2_13C;4_13C;5_13C;6_13C,15,Sex,M
1_13C;2_13C;4_13C;5_13C;6_13C,15,Nationality,United Kingdom
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,21,name,ThomasS
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,21,webpa,1.15
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,21,Sex,M
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,21,Nationality,United Kingdom
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,18,name,HarryB
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,18,webpa,0.89999
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,18,Sex,M
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,18,Nationality,United Kingdom
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,19,name,SeanG
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,19,webpa,1.27
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,19,Sex,M
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,19,Nationality,United Kingdom
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,17,name,Chi_Chung_KelvinM
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,17,webpa,0.88
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,17,Sex,M
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,17,Nationality,United Kingdom
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,20,name,SalehA
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,20,webpa,0.80999
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,20,Sex,M
1_13D;2_13D;3_13D;4_13D;5_13D;6_13D,20,Nationality,Qatar
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,23,name,Gabriel_Z
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,23,webpa,0.88
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,23,Sex,M
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,23,Nationality,United Kingdom
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,25,name,James_Q
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,25,webpa,1.16
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,25,Sex,M
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,25,Nationality,United Kingdom
1_13E;2_13E;3_13E;4_13E,22,name,Ahmed_A
1_13E;2_13E;3_13E;4_13E,22,webpa,0.86
1_13E;2_13E;3_13E;4_13E,22,Sex,M
1_13E;2_13E;3_13E;4_13E,22,Nationality,Egypt
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,24,name,Jake_E
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,24,webpa,0.97
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,24,Sex,M
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,24,Nationality,United Kingdom
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,26,name,MohdH
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,26,webpa,1.11999
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,26,Sex,M
1_13E;2_13E;3_13E;4_13E;5_13E;6_13E,26,Nationality,Malaysia
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,28,name,AkinmiA
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,28,webpa,1.0
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,28,Sex,M
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,28,Nationality,Nigeria
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,27,name,AnnaU
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,27,webpa,1.0
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,27,Sex,F
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,27,Nationality,Latvia
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,30,name,NicholasM
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,30,webpa,1.0
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,30,Sex,M
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,30,Nationality,United Kingdom
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,29,name,AlexaS
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,29,webpa,1.0
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,29,Sex,F
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,29,Nationality,United Kingdom
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,31,name,Wai_Lun_AlanS
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,31,webpa,1.0
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,31,Sex,M
1_13F;2_13F;3_13F;4_13F;5_13F;6_13F,31,Nationality,United Kingdom
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,33,name,ElliotO
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,33,webpa,1.09
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,33,Sex,M
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,33,Nationality,United Kingdom
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,34,name,JackD
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,34,webpa,0.93999
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,34,Sex,M
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,34,Nationality,United Kingdom
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,36,name,MichalisH
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,36,webpa,0.98
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,36,Sex,M
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,36,Nationality,Cyprus (European Union)
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,35,name,KarthikT
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,35,webpa,0.97
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,35,Sex,M
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,35,Nationality,Malaysia
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,32,name,DylanD
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,32,webpa,1.0
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,32,Sex,M
1_13G;2_13G;3_13G;4_13G;5_13G;6_13G,32,Nationality,United Kingdom
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,38,name,ChristopherS
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,38,webpa,1.02
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,38,Sex,M
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,38,Nationality,United Kingdom
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,40,name,MarkA
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,40,webpa,1.01
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,40,Sex,M
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,40,Nationality,Egypt
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,41,name,MatthewS
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,41,webpa,1.05
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,41,Sex,M
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,41,Nationality,United Kingdom
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,39,name,MominF
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,39,webpa,0.95
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,39,Sex,M
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,39,Nationality,United Kingdom
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,37,name,AliK
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,37,webpa,0.97
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,37,Sex,M
1_15A;2_15A;3_15A;4_15A;5_15A;6_15A,37,Nationality,Egypt
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,44,name,ConradH
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,44,webpa,1.05
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,44,Sex,M
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,44,Nationality,United Kingdom
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,42,name,AndreasP
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,42,webpa,1.01
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,42,Sex,M
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,42,Nationality,Cyprus (European Union)
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,43,name,ChinwenduM
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,43,webpa,0.95
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,43,Sex,F
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,43,Nationality,United Kingdom
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,45,name,Hong_XuanG
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,45,webpa,1.0
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,45,Sex,M
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,45,Nationality,Malaysia
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,46,name,ThomasS
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,46,webpa,1.15
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,46,Sex,M
1_15C;2_15C;3_15C;4_15C;5_15C;6_15C,46,Nationality,United Kingdom
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,47,name,HarryM
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,47,webpa,1.26
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,47,Sex,M
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,47,Nationality,United Kingdom
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,49,name,NikolayI
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,49,webpa,1.28
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,49,Sex,M
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,49,Nationality,United Kingdom
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,48,name,IbrahimY
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,48,webpa,1.29
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,48,Sex,M
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,48,Nationality,United Kingdom
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,50,name,TianruiW
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,50,webpa,1.17
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,50,Sex,M
1_15D;2_15D;3_15D;4_15D;5_15D;6_15D,50,Nationality,China
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,56,name,DanielE
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,56,webpa,1.05
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,56,Sex,M
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,56,Nationality,United Kingdom
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,59,name,LouisG
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,59,webpa,1.09999
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,59,Sex,M
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,59,Nationality,United Kingdom
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,57,name,EmmaW
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,57,webpa,0.96
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,57,Sex,F
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,57,Nationality,United Kingdom
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,60,name,NurulA
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,60,webpa,0.89999
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,60,Sex,F
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,60,Nationality,Malaysia
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,58,name,KaneK
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,58,webpa,0.98
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,58,Sex,M
1_15F;2_15F;3_15F;4_15F;5_15F;6_15F,58,Nationality,United Kingdom
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,64,name,JamesD
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,64,webpa,1.02
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,64,Sex,M
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,64,Nationality,United Kingdom
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,62,name,ChristinaV
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,62,webpa,1.09999
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,62,Sex,F
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,62,Nationality,United Kingdom
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,63,name,EvanB
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,63,webpa,1.08
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,63,Sex,M
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,63,Nationality,United Kingdom
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,65,name,ThomasA
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,65,webpa,0.97
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,65,Sex,M
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,65,Nationality,United Kingdom
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,61,name,Chang_YuanC
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,61,webpa,0.83
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,61,Sex,M
1_15G;2_15G;3_15G;4_15G;5_15G;6_15G,61,Nationality,Malaysia
1_18A;2_18A;4_18A;5_18A;6_18A,66,name,GeorgeW
1_18A;2_18A;4_18A;5_18A;6_18A,66,webpa,1.09
1_18A;2_18A;4_18A;5_18A;6_18A,66,Sex,M
1_18A;2_18A;4_18A;5_18A;6_18A,66,Nationality,United Kingdom
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,69,name,JosephH
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,69,webpa,1.09
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,69,Sex,M
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,69,Nationality,United Kingdom
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,71,name,YoussefG
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,71,webpa,1.04
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,71,Sex,M
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,71,Nationality,Egypt
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,68,name,JackW
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,68,webpa,0.76
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,68,Sex,M
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,68,Nationality,United Kingdom
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,67,name,HelenM
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,67,webpa,1.01
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,67,Sex,F
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,67,Nationality,United Kingdom
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,70,name,SelenaS
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,70,webpa,1.01
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,70,Sex,F
1_18A;2_18A;3_18A;4_18A;5_18A;6_18A,70,Nationality,United Kingdom
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,73,name,AdamS
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,73,webpa,1.25
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,73,Sex,M
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,73,Nationality,United Kingdom
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,75,name,MarisaP
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,75,webpa,1.0
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,75,Sex,F
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,75,Nationality,United Kingdom
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,74,name,JonathanR
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,74,webpa,1.19
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,74,Sex,M
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,74,Nationality,United Kingdom
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,76,name,SaadM
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,76,webpa,0.79
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,76,Sex,M
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,76,Nationality,Pakistan
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,72,name,AhmedA
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,72,webpa,0.77
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,72,Sex,M
1_18B;2_18B;3_18B;4_18B;5_18B;6_18B,72,Nationality,Egypt
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,77,name,ChiK
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,77,webpa,0.85
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,77,Sex,M
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,77,Nationality,Canada
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,81,name,UsmanA
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,81,webpa,1.04
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,81,Sex,M
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,81,Nationality,Pakistan
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,78,name,JosephB
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,78,webpa,1.0
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,78,Sex,M
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,78,Nationality,United Kingdom
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,80,name,RachaelL
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,80,webpa,1.06999
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,80,Sex,F
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,80,Nationality,United Kingdom
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,79,name,OliverP
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,79,webpa,1.03
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,79,Sex,M
1_18C;2_18C;3_18C;4_18C;5_18C;6_18C,79,Nationality,United Kingdom
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,85,name,RobinW
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,85,webpa,1.06
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,85,Sex,M
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,85,Nationality,United Kingdom
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,82,name,EricaB
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,82,webpa,1.01
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,82,Sex,F
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,82,Nationality,United Kingdom
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,83,name,FlynnS
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,83,webpa,1.08
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,83,Sex,M
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,83,Nationality,United Kingdom
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,84,name,MilesC_
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,84,webpa,0.96
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,84,Sex,M
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,84,Nationality,United Kingdom
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,86,name,ZhenC
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,86,webpa,0.89
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,86,Sex,M
1_18E;2_18E;3_18E;4_18E;5_18E;6_18E,86,Nationality,China
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,89,name,LillianL
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,89,webpa,1.21
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,89,Sex,F
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,89,Nationality,South Sudan
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,91,name,SufyaanZ
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,91,webpa,0.57
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,91,Sex,M
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,91,Nationality,United Kingdom
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,87,name,BenjaminF
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,87,webpa,1.2
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,87,Sex,M
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,87,Nationality,United Kingdom
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,88,name,EmmettS
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,88,webpa,1.02
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,88,Sex,M
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,88,Nationality,United Kingdom
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,90,name,ShayanS
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,90,webpa,0.98999
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,90,Sex,M
1_18F;2_18F;3_18F;4_18F;5_18F;6_18F,90,Nationality,Pakistan
1_18G;2_18G;3_18G;4_18G;5_18G;6_18G,94,name,JamesW
1_18G;2_18G;3_18G;4_18G;5_18G;6_18G,94,webpa,1.0
1_18G;2_18G;3_18G;4_18G;5_18G;6_18G,94,Sex,M
1_18G;2_18G;3_18G;4_18G;5_18G;6_18G,94,Nationality,United Kingdom
