sequenceId,entityId,ParameterKey,ParameterValue
1_7E;2_7E;3_7E;4_7E;5_7E,367,leader.3,not leader
1_7E;2_7E;3_7E;4_7E;5_7E,367,leader.4,leader
1_7E;2_7E;3_7E;4_7E;5_7E,367,leader.5,not leader
1_7E,366,name,GeorgeR
1_7E,366,webpawed,0.01
1_7E,366,webpafri,0.01
1_7E,366,Sex,Male
1_7E,366,Nationality,United Kingdom
1_7E,366,leader.1,
1_7E,366,leader.2,
1_7E,366,leader.3,
1_7E,366,leader.4,
1_7E,366,leader.5,
1_7E;2_7E;3_7E;4_7E;5_7E,368,name,MatthewB
1_7E;2_7E;3_7E;4_7E;5_7E,368,webpawed,0.0114
1_7E;2_7E;3_7E;4_7E;5_7E,368,webpafri,0.0138
1_7E;2_7E;3_7E;4_7E;5_7E,368,Sex,Male
1_7E;2_7E;3_7E;4_7E;5_7E,368,Nationality,United Kingdom
1_7E;2_7E;3_7E;4_7E;5_7E,368,leader.1,leader
1_7E;2_7E;3_7E;4_7E;5_7E,368,leader.2,not leader
1_7E;2_7E;3_7E;4_7E;5_7E,368,leader.3,not leader
1_7E;2_7E;3_7E;4_7E;5_7E,368,leader.4,not leader
1_7E;2_7E;3_7E;4_7E;5_7E,368,leader.5,not leader
1_7E;2_7E;3_7E;4_7E;5_7E,369,name,OliverH
1_7E;2_7E;3_7E;4_7E;5_7E,369,webpawed,0.01
1_7E;2_7E;3_7E;4_7E;5_7E,369,webpafri,0.01
1_7E;2_7E;3_7E;4_7E;5_7E,369,Sex,Male
1_7E;2_7E;3_7E;4_7E;5_7E,369,Nationality,United Kingdom
1_7E;2_7E;3_7E;4_7E;5_7E,369,leader.1,leader
1_7E;2_7E;3_7E;4_7E;5_7E,369,leader.2,not leader
1_7E;2_7E;3_7E;4_7E;5_7E,369,leader.3,not leader
1_7E;2_7E;3_7E;4_7E;5_7E,369,leader.4,not leader
1_7E;2_7E;3_7E;4_7E;5_7E,369,leader.5,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,371,name,EdwardI
1_7F;2_7F;3_7F;4_7F;5_7F,371,webpawed,0.012
1_7F;2_7F;3_7F;4_7F;5_7F,371,webpafri,0.0101
1_7F;2_7F;3_7F;4_7F;5_7F,371,Sex,Male
1_7F;2_7F;3_7F;4_7F;5_7F,371,Nationality,United Kingdom
1_7F;2_7F;3_7F;4_7F;5_7F,371,leader.1,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,371,leader.2,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,371,leader.3,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,371,leader.4,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,371,leader.5,leader
1_7F;2_7F;3_7F;4_7F;5_7F,375,name,ZerE
1_7F;2_7F;3_7F;4_7F;5_7F,375,webpawed,0.0089
1_7F;2_7F;3_7F;4_7F;5_7F,375,webpafri,0.0099
1_7F;2_7F;3_7F;4_7F;5_7F,375,Sex,Male
1_7F;2_7F;3_7F;4_7F;5_7F,375,Nationality,Malaysia
1_7F;2_7F;3_7F;4_7F;5_7F,375,leader.1,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,375,leader.2,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,375,leader.3,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,375,leader.4,leader
1_7F;2_7F;3_7F;4_7F;5_7F,375,leader.5,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,372,name,JackB
1_7F;2_7F;3_7F;4_7F;5_7F,372,webpawed,0.01
1_7F;2_7F;3_7F;4_7F;5_7F,372,webpafri,0.0101
1_7F;2_7F;3_7F;4_7F;5_7F,372,Sex,Male
1_7F;2_7F;3_7F;4_7F;5_7F,372,Nationality,United Kingdom
1_7F;2_7F;3_7F;4_7F;5_7F,372,leader.1,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,372,leader.2,leader
1_7F;2_7F;3_7F;4_7F;5_7F,372,leader.3,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,372,leader.4,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,372,leader.5,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,374,name,RaymondM
1_7F;2_7F;3_7F;4_7F;5_7F,374,webpawed,0.0084
1_7F;2_7F;3_7F;4_7F;5_7F,374,webpafri,0.0099
1_7F;2_7F;3_7F;4_7F;5_7F,374,Sex,Male
1_7F;2_7F;3_7F;4_7F;5_7F,374,Nationality,United Kingdom
1_7F;2_7F;3_7F;4_7F;5_7F,374,leader.1,leader
1_7F;2_7F;3_7F;4_7F;5_7F,374,leader.2,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,374,leader.3,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,374,leader.4,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,374,leader.5,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,373,name,LinusL
1_7F;2_7F;3_7F;4_7F;5_7F,373,webpawed,0.0106
1_7F;2_7F;3_7F;4_7F;5_7F,373,webpafri,0.0101
1_7F;2_7F;3_7F;4_7F;5_7F,373,Sex,Male
1_7F;2_7F;3_7F;4_7F;5_7F,373,Nationality,United Kingdom
1_7F;2_7F;3_7F;4_7F;5_7F,373,leader.1,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,373,leader.2,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,373,leader.3,leader
1_7F;2_7F;3_7F;4_7F;5_7F,373,leader.4,not leader
1_7F;2_7F;3_7F;4_7F;5_7F,373,leader.5,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,376,name,AlvaM
1_7G;2_7G;3_7G;4_7G;5_7G,376,webpawed,0.0106
1_7G;2_7G;3_7G;4_7G;5_7G,376,webpafri,0.01
1_7G;2_7G;3_7G;4_7G;5_7G,376,Sex,Female
1_7G;2_7G;3_7G;4_7G;5_7G,376,Nationality,Ireland
1_7G;2_7G;3_7G;4_7G;5_7G,376,leader.1,leader
1_7G;2_7G;3_7G;4_7G;5_7G,376,leader.2,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,376,leader.3,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,376,leader.4,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,376,leader.5,not leader
1_7G;3_7G;4_7G;5_7G,378,name,AydinH
1_7G;3_7G;4_7G;5_7G,378,webpawed,0.01
1_7G;3_7G;4_7G;5_7G,378,webpafri,0.01
1_7G;3_7G;4_7G;5_7G,378,Sex,Male
1_7G;3_7G;4_7G;5_7G,378,Nationality,Ireland
1_7G;3_7G;4_7G;5_7G,378,leader.1,not leader
1_7G;3_7G;4_7G;5_7G,378,leader.2,not leader
1_7G;3_7G;4_7G;5_7G,378,leader.3,not leader
1_7G;3_7G;4_7G;5_7G,378,leader.4,not leader
1_7G;3_7G;4_7G;5_7G,378,leader.5,leader
1_7G;2_7G;3_7G;4_7G;5_7G,380,name,ThomasB
1_7G;2_7G;3_7G;4_7G;5_7G,380,webpawed,0.0108
1_7G;2_7G;3_7G;4_7G;5_7G,380,webpafri,0.01
1_7G;2_7G;3_7G;4_7G;5_7G,380,Sex,Male
1_7G;2_7G;3_7G;4_7G;5_7G,380,Nationality,United Kingdom
1_7G;2_7G;3_7G;4_7G;5_7G,380,leader.1,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,380,leader.2,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,380,leader.3,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,380,leader.4,leader
1_7G;2_7G;3_7G;4_7G;5_7G,380,leader.5,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,379,name,DamilolaO
1_7G;2_7G;3_7G;4_7G;5_7G,379,webpawed,0.009
1_7G;2_7G;3_7G;4_7G;5_7G,379,webpafri,0.009
1_7G;2_7G;3_7G;4_7G;5_7G,379,Sex,Female
1_7G;2_7G;3_7G;4_7G;5_7G,379,Nationality,United Kingdom
1_7G;2_7G;3_7G;4_7G;5_7G,379,leader.1,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,379,leader.2,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,379,leader.3,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,379,leader.4,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,379,leader.5,leader
1_7G;2_7G;3_7G;4_7G;5_7G,377,name,AhmadM
1_7G;2_7G;3_7G;4_7G;5_7G,377,webpawed,0.0094
1_7G;2_7G;3_7G;4_7G;5_7G,377,webpafri,0.01
1_7G;2_7G;3_7G;4_7G;5_7G,377,Sex,Male
1_7G;2_7G;3_7G;4_7G;5_7G,377,Nationality,Malaysia
1_7G;2_7G;3_7G;4_7G;5_7G,377,leader.1,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,377,leader.2,leader
1_7G;2_7G;3_7G;4_7G;5_7G,377,leader.3,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,377,leader.4,not leader
1_7G;2_7G;3_7G;4_7G;5_7G,377,leader.5,not leader
